[0.025, 1.9984012789768187E-5, 3.654970760233918E-5, 0.09974020783373302]
[0.025, 1.9984012789768187E-5, 3.654970760233918E-5, 0.10133892885691448]
[0.025, 1.9984012789768187E-5, 3.654970760233918E-5, 0.09614308553157475]
[0.025, 1.9984012789768187E-5, 3.654970760233918E-5, 0.09694244604316547]
[0.025, 1.9984012789768187E-5, 3.654970760233918E-5, 0.10173860911270984]
[0.025, 1.9984012789768187E-5, 3.654970760233918E-5, 0.11173061550759393]
[0.025, 1.9984012789768187E-5, 3.654970760233918E-5, 0.09934052757793765]
[0.025, 1.9984012789768187E-5, 3.654970760233918E-5, 0.09734212629896083]
[0.025, 1.9984012789768187E-5, 3.654970760233918E-5, 0.09734212629896083]
[0.025, 1.9984012789768187E-5, 3.654970760233918E-5, 0.0977418065547562]
[0.025, 1.9984012789768187E-5, 3.654970760233918E-5, 1.9984012789768187E-5]
[0.025, 1.9984012789768187E-5, 3.654970760233918E-5, 1.9984012789768187E-5]
[0.025, 1.9984012789768187E-5, 3.654970760233918E-5, 1.9984012789768187E-5]
[0.025, 1.9984012789768187E-5, 3.654970760233918E-5, 1.9984012789768187E-5]
[0.025, 1.9984012789768187E-5, 3.654970760233918E-5, 1.9984012789768187E-5]
[0.025, 1.9984012789768187E-5, 3.654970760233918E-5, 1.9984012789768187E-5]
[0.025, 1.9984012789768187E-5, 3.654970760233918E-5, 1.9984012789768187E-5]
[0.025, 1.9984012789768187E-5, 3.654970760233918E-5, 1.9984012789768187E-5]
[0.025, 1.9984012789768187E-5, 3.654970760233918E-5, 1.9984012789768187E-5]
[0.025, 1.9984012789768187E-5, 3.654970760233918E-5, 1.9984012789768187E-5]
[0.025, 0.10513589128697043, 3.654970760233918E-5, 1.9984012789768187E-5]
[0.025, 0.10353717026378897, 3.654970760233918E-5, 1.9984012789768187E-5]
[0.025, 0.09754196642685851, 3.654970760233918E-5, 1.9984012789768187E-5]
[0.025, 0.09814148681055156, 3.654970760233918E-5, 1.9984012789768187E-5]
[0.025, 0.10193844924060752, 3.654970760233918E-5, 1.9984012789768187E-5]
[0.025, 0.10133892885691448, 3.654970760233918E-5, 1.9984012789768187E-5]
[0.025, 0.09614308553157475, 3.654970760233918E-5, 1.9984012789768187E-5]
[0.025, 0.09834132693844924, 3.654970760233918E-5, 1.9984012789768187E-5]
[0.025, 0.09714228617106316, 3.654970760233918E-5, 1.9984012789768187E-5]
[0.025, 0.10013988808952838, 3.654970760233918E-5, 1.9984012789768187E-5]
[0.025, 1.9984012789768187E-5, 0.09652777777777778, 1.9984012789768187E-5]
[0.025, 1.9984012789768187E-5, 0.1001827485380117, 1.9984012789768187E-5]
[0.025, 1.9984012789768187E-5, 0.10603070175438598, 1.9984012789768187E-5]
[0.025, 1.9984012789768187E-5, 0.09872076023391814, 1.9984012789768187E-5]
[0.025, 1.9984012789768187E-5, 0.09470029239766083, 1.9984012789768187E-5]
[0.025, 1.9984012789768187E-5, 0.10164473684210527, 1.9984012789768187E-5]
[0.025, 1.9984012789768187E-5, 0.09323830409356725, 1.9984012789768187E-5]
[0.025, 1.9984012789768187E-5, 0.09798976608187135, 1.9984012789768187E-5]
[0.025, 1.9984012789768187E-5, 0.10785818713450293, 1.9984012789768187E-5]
[0.025, 1.9984012789768187E-5, 0.10201023391812866, 1.9984012789768187E-5]
